Name,Imdb,Status,Netflix us,Hulu us,Disney plus us,Appletv plus us
When the Time Comes,tt0094316,nominated,false,false,false,
Anastasia: The Mystery of Anna,tt0090638,won,false,false,false,
Under the Influence,tt0092134,nominated,false,false,false,
Knots Landing,tt0078638,won,false,false,false,
Jack and Mike,tt0090460,nominated,false,false,false,
The Perry Como Christmas Special,tt1176893,nominated,false,false,false,
The 59th Annual Academy Awards,tt0331410,nominated,false,false,false,
Cathy,tt0352235,won,false,false,false,
Garfield Goes Hollywood,tt0166203,nominated,false,false,false,
Escape from Sobibor,tt0092978,nominated,false,false,false,
Lyndon Johnson,tt2401418,nominated,false,false,false,
There Must Be a Pony,tt0092081,nominated,false,false,false,
Max Headroom,tt0092402,won,false,false,false,
The Magic of David Copperfield IX: The Escape from Alcatraz,tt0293374,nominated,false,false,false,
The Storyteller,tt0092383,won,false,false,false,
The Christmas Toy,tt0099263,nominated,false,false,false,
Walking on Air,tt0192769,nominated,false,false,false,
Young Harry Houdini,tt0094362,nominated,false,false,false,
Christmas Snow,tt0257484,won,false,false,false,
Kojak: The Price of Justice,tt0091353,nominated,false,false,false,
The Alamo: Thirteen Days to Glory,tt0092527,nominated,false,false,false,
"There Were Times, Dear",tt0090153,nominated,false,false,false,
Heart of the City,tt0090445,won,false,false,false,
Vladimir Horowitz: The Last Romantic,tt0092179,won,false,false,false,
Casanova,tt0092730,nominated,false,false,false,
My Sister Sam,tt0090487,nominated,false,false,false,
Diana Ross: Red Hot Rhythm and Blues,tt0361510,won,false,false,false,
Promise,tt0091795,won,false,false,false,
The Kennedy Center Honors: A Celebration of the Performing Arts,tt0319670,won,false,false,false,
Pack of Lies,tt0093696,nominated,false,false,false,
"Happy 100th Birthday, Hollywood",tt0262460,won,false,false,false,
Minnelli on Minnelli: Liza Remembers Vincente,tt1034452,nominated,false,false,false,
The Pointer Sisters: Up All Nite,tt0362030,nominated,false,false,false,
LBJ: The Early Years,tt0093377,won,false,false,false,
I'll Take Manhattan,tt0092378,nominated,false,false,false,
Murder Ordained,tt0093583,nominated,false,false,false,
"Carol, Carl, Whoopi and Robin",tt0381943,won,false,false,false,
The Bronx Zoo,tt0092326,won,false,false,false,
The Cavanaughs,tt0090406,nominated,false,false,false,
Carnegie Hall: The Grand Reopening,tt0499622,won,false,false,false,
The Story of English,tt0198245,won,false,false,false,
The 29th Annual Grammy Awards,tt0419403,nominated,false,false,false,
Scared Straight! 10 Years Later,tt0417109,nominated,false,false,false,
Keep on Cruisin',tt0124244,nominated,false,false,false,
A Year in the Life,tt0090549,won,false,false,false,
Out on a Limb,tt0093688,nominated,false,false,false,
Unnatural Causes,tt0092139,won,false,false,false,
Hero in the Family,tt0091198,nominated,false,false,false,
Little Spies,tt0091420,nominated,false,false,false,
Pilot,tt0090885,nominated,false,false,false,
Barbara Mandrell's Christmas: A Family Reunion,tt1094990,won,false,false,false,
The 14th Annual American Music Awards,tt0387001,nominated,false,false,false,
Family Ties,tt0083413,won,false,false,false,
The 41st Annual Tony Awards,tt0331819,won,false,false,false,
Camera Three,tt0271280,won,false,false,false,
The French Chef,tt0163936,won,false,false,false,
News in Perspective,tt2315964,nominated,false,false,false,
The Hollywood Palace,tt0057755,won,false,false,false,
Color Me Barbra,tt0243189,nominated,false,false,false,
The Man from U.N.C.L.E.,tt0057765,nominated,false,false,false,
Voyage to the Bottom of the Sea,tt0057798,won,false,false,false,
The Wild Wild West,tt0058855,nominated,false,false,false,
New York Philharmonic Young People's Concerts,tt3776668,won,false,false,false,
Perry Mason,tt0050051,nominated,false,false,false,
Frank Sinatra: A Man and His Music,tt0404054,won,false,false,false,
The Julie Andrews Show,tt0194613,won,false,false,false,
Lorne Greene's American West,tt2242092,nominated,false,false,false,
Bonanza,tt0052451,won,false,false,false,
The Making of a President: 1964,tt0861717,won,false,false,false,
Michelangelo: The Last Giant,tt0282742,won,false,false,false,
Batman,tt0059968,nominated,false,false,false,
CBS Reports,tt0319967,won,false,false,false,
A Charlie Brown Christmas,tt0059026,won,false,false,false,
Captain Kangaroo,tt0047718,nominated,false,false,false,
The Dick Van Dyke Show,tt0054533,won,false,true,false,
Ages of Man,tt0239219,won,false,false,false,
Inherit the Wind,tt0297188,nominated,false,false,false,
Slattery's People,tt0057784,nominated,false,false,false,
The Fugitive,tt0056757,won,false,false,false,
The Bolshoi Ballet,tt3829260,nominated,false,false,false,
The Andy Williams Show,tt0055660,won,false,false,false,
Bob Hope Presents the Chrysler Theatre,tt0056742,won,false,false,false,
Eagle in a Cage,tt0210015,won,false,false,false,
An Evening with Carol Channing,tt1125187,won,false,false,false,
That Was the Week That Was,tt0057789,won,false,false,false,
Linus! The Lion Hearted,tt0057763,nominated,false,false,false,
Festival of Arts,tt2395330,nominated,false,false,false,
Danny Thomas' The Wonderful World of Burlesque: Second Edition,tt2368727,nominated,false,false,false,
The Strolling '20s,tt1129391,nominated,false,false,false,
Alice in Wonderland or What's a Nice Kid Like You Doing in a Place Like This?,tt0275070,nominated,false,false,false,
Saga of Western Man,tt0334865,nominated,false,false,false,
Night of 100 Stars II,tt0846718,nominated,false,false,false,
Wallenberg: A Hero's Story,tt0090285,won,false,false,false,
The Execution,tt0089112,nominated,false,false,false,
The Jesse Owens Story,tt0087501,won,false,false,false,
"My Wicked, Wicked Ways: The Legend of Errol Flynn",tt0089653,nominated,false,false,false,
Robert Kennedy and His Times,tt0088594,nominated,false,false,false,
The Atlanta Child Murders,tt0088750,nominated,false,false,false,
The Burning Bed,tt0087010,nominated,false,false,false,
The Three Wishes of Billy Grier,tt0088261,won,false,false,false,
Fatal Vision,tt0087244,nominated,false,false,false,
V,tt0086822,nominated,false,false,false,
Victims for Victims: The Theresa Saldana Story,tt0088349,nominated,false,false,false,
Christmas in Washington,tt2391912,won,false,false,false,
Disneyland's 30th Anniversary Celebration,tt0238175,nominated,false,false,false,
Perry Como's Christmas in England,tt1381285,nominated,false,false,false,
Love Lives On,tt0089512,won,false,false,false,
Garfield in the Rough,tt0166205,won,false,false,false,
Donald Duck's 50th Birthday,tt0238946,nominated,false,false,false,
"Snoopy's Getting Married, Charlie Brown",tt0174220,nominated,false,false,false,
Evergreen,tt0088514,won,false,false,false,
A Death in California,tt0089004,nominated,false,false,false,
Christopher Columbus,tt0088916,nominated,false,false,false,
Miami Vice,tt0086759,won,false,false,false,
The 57th Annual Academy Awards,tt0353137,won,false,false,false,
1st Annual MTV Video Music Awards,tt0337666,nominated,false,false,false,
The 11th Annual People's Choice Awards,tt0419394,nominated,false,false,false,
The 12th Annual American Music Awards,tt0419395,nominated,false,false,false,
Displaced Person,tt0178364,won,false,false,false,
The Night They Saved Christmas,tt0087797,nominated,false,false,false,
Malice in Wonderland,tt0089540,won,false,false,false,
The Bad Seed,tt0088766,nominated,false,false,false,
Code Name: Foxfire,tt0088495,nominated,false,false,false,
Tosca,tt0500167,won,false,false,false,
The Making of 'West Side Story',tt0308495,nominated,false,false,false,
The Well-Tempered Bach with Peter Ustinov,tt2391972,nominated,false,false,false,
Ellis Island,tt0086705,won,false,false,false,
Eye to Eye,tt0088516,nominated,false,false,false,
Alice,tt0073955,nominated,false,false,false,
Consenting Adult,tt0088948,nominated,false,false,false,
Sweeney Todd: The Demon Barber of Fleet Street,tt0084747,won,false,false,false,
Do You Remember Love,tt0089032,won,false,false,false,
Heartsounds,tt0087398,nominated,false,false,false,
Hollywood Wives,tt0088536,nominated,false,false,false,
Crazy Like a Fox,tt0086691,nominated,false,false,false,
A Bunny's Tale,tt0088865,nominated,false,false,false,
Children in the Crossfire,tt0087048,nominated,false,false,false,
Embassy,tt0089086,nominated,false,false,false,
Space,tt0088611,won,false,false,false,
Friday Night,tt0165583,won,false,false,false,
Partners in Crime,tt0080336,won,false,false,false,
Pagliacci,tt0192417,won,false,false,false,
Heritage: Civilization and the Jews,tt0205623,won,false,false,false,
The Living Planet,tt0135096,won,false,false,false,
Heart of the Dragon,tt0088532,nominated,false,false,false,
A Day in the Country: Impressionism and the French Landscape,tt2403200,nominated,false,false,false,
Judy Garland: The Concert Years,tt0089387,nominated,false,false,false,
Missing... Have You Seen This Person?,tt2403232,nominated,false,false,false,
Cat on a Hot Tin Roof,tt0088888,nominated,false,false,false,
Olympic Gala,tt0410398,nominated,false,false,false,
Mr. Belvedere,tt0088576,won,false,false,false,
The Jewel in the Crown,tt0086739,won,false,false,false,
A Woman of Substance,tt0085114,nominated,false,false,false,
Motown Returns to the Apollo,tt0277167,won,false,false,false,
Gidget's Summer Reunion,tt0089202,nominated,false,false,false,
Salute to Lady Liberty,tt0272819,nominated,false,false,false,
Words by Heart,tt0189215,nominated,false,false,false,
Camille,tt0087028,won,false,false,false,
Murder with Mirrors,tt0089640,nominated,false,false,false,
Seduced,tt0089986,nominated,false,false,false,
A.D.,tt0088471,won,false,false,false,
The Brain,tt0355284,won,false,false,false,
The Ewok Adventure,tt0087225,won,false,false,false,
The Hugga Bunch,tt0173915,won,false,false,false,
The Magic of David Copperfield VII: Familiares,tt0293377,won,false,false,false,
The Kennedy Center Honors: A Celebration of the Performing Arts,tt0419876,nominated,false,false,false,
Benson,tt0078569,won,false,false,false,
Sara,tt0088599,nominated,false,false,false,
AFI Life Achievement Award: A Tribute to Gene Kelly,tt0268602,nominated,false,false,false,
The Secret World of the Very Young,tt0888057,nominated,false,false,false,
The Fantasticks,tt0595374,won,false,false,false,
The Judy Garland Show,tt0056767,nominated,false,false,false,
The Outer Limits,tt0056777,nominated,false,true,false,
The Kremlin,tt0057233,won,false,false,false,
East Side/West Side,tt0056753,nominated,false,false,false,
Greece: The Golden Age,tt0491833,nominated,false,false,false,
Kraft Suspense Theatre,tt0056768,nominated,false,false,false,
The Making of the President 1960,tt0054050,won,false,false,false,
Elizabeth Taylor in London,tt0057029,nominated,false,false,false,
The Danny Kaye Show,tt0056748,won,false,false,false,
The DuPont Show of the Week,tt0185797,nominated,false,false,false,
The Lively Ones,tt0854536,nominated,false,false,false,
Arrest and Trial,tt0056737,nominated,false,false,false,
Discovery,tt0358817,won,false,false,false,
Exploring,tt0315004,nominated,false,false,false,
Science All-Stars,tt1091097,nominated,false,false,false,
McHale's Navy,tt0055689,nominated,false,false,false,
The Bill Dana Show,tt0056741,nominated,false,false,false,
The Farmer's Daughter,tt0056755,nominated,false,false,false,
The Defenders,tt0054531,won,false,false,false,
Mr. Novak,tt0056774,nominated,false,false,false,
The Richard Boone Show,tt0056783,nominated,false,false,false,
NBC White Paper,tt0943525,won,false,false,false,
Chronicle,tt2210288,nominated,false,false,false,
The American Revolution of '63,tt2210242,nominated,false,false,false,
Town Meeting of the World,tt0432451,nominated,false,false,false,
ABC World News Tonight with David Muir,tt0184090,nominated,false,false,false,
The Patriots,tt0352706,nominated,false,false,false,
Breaking Point,tt0056743,nominated,false,false,false,
Dr. Kildare,tt0054535,nominated,false,false,false,
The Catherine Wheel,tt0243811,nominated,false,false,false,
Rosie: The Rosemary Clooney Story,tt0084608,won,false,false,false,
Missing Children: A Mother's Story,tt0084336,nominated,false,false,false,
The Thorn Birds,tt0085101,won,false,false,false,
V,tt0085106,nominated,false,false,false,
Father Murphy,tt0081861,nominated,false,false,false,
The Devlin Connection,tt0083407,nominated,false,false,false,
Eubie Blake: A Century of Music,tt1351638,won,false,false,false,
EPCOT Center: The Opening Celebration,tt0085497,nominated,false,false,false,
Perry Como's Christmas in Paris,tt2354386,nominated,false,false,false,
Two of a Kind,tt0084832,won,false,false,false,
Bare Essence,tt0083620,nominated,false,false,false,
Happy Endings,tt0085647,nominated,false,false,false,
"Suzanne Somers... And 10,000 G.I.'s",tt2354400,nominated,false,false,false,
Ziggy's Gift,tt0304971,won,false,false,false,
Here Comes Garfield,tt0166218,nominated,false,false,false,
"Is This Goodbye, Charlie Brown?",tt0123119,nominated,false,false,false,
The Smurfs Christmas Special,tt1177949,nominated,false,false,false,
"What Have We Learned, Charlie Brown?",tt0123322,nominated,false,false,false,
Little Gloria... Happy at Last,tt0084258,nominated,false,false,false,
Tales of the Gold Monkey,tt0083488,won,false,false,false,
Seven Brides for Seven Brothers,tt0083476,nominated,false,false,false,
The 55th Annual Academy Awards,tt0353135,won,false,false,false,
George Burns and Other Sex Symbols,tt1489178,nominated,false,false,false,
Big Bird in China,tt0371576,won,false,false,false,
"Grandpa, Will You Run with Me?",tt0286658,nominated,false,false,false,
Skeezer,tt0084692,nominated,false,false,false,
The Snow Queen: A Skating Ballet,tt2355056,nominated,false,false,false,
The Winds of War,tt0085112,won,false,false,false,
"Murder Me, Murder You",tt0085975,nominated,false,false,false,
The Blue and the Gray,tt0083387,nominated,false,false,false,
Witness for the Prosecution,tt0084911,nominated,false,false,false,
Casablanca,tt0084994,won,false,false,false,
La bohème,tt2367726,won,false,false,false,
Price/Horne Met Gala Concert,tt2042634,nominated,false,false,false,
Wagner's Ring: The Bayreuth Centennial Production,tt2367916,nominated,false,false,false,
The Scarlet Pimpernel,tt0084637,won,false,false,false,
"Happy Birthday, Bob!",tt2385518,nominated,false,false,false,
Wizards and Warriors,tt0085113,won,false,false,false,
Filthy Rich,tt0083415,nominated,false,false,false,
The Mississippi,tt0085057,nominated,false,false,false,
Who Will Love My Children?,tt0086581,won,false,false,false,
Smiley's People,tt0083480,nominated,false,false,false,
Sheena Easton... Act One,tt0217797,won,false,false,false,
Special Bulletin,tt0086350,won,false,false,false,
M.A.D.D.: Mothers Against Drunk Drivers,tt0085288,nominated,false,false,false,
Matt Houston,tt0083447,nominated,false,false,false,
The Executioner's Song,tt0083909,won,false,false,false,
Uncommon Valor,tt0086509,nominated,false,false,false,
Knight Rider,tt0083437,nominated,false,false,false,
The Scarlet and the Black,tt0086251,won,false,false,false,
Square Pegs,tt0083482,nominated,false,false,false,
The Body Human: The Living Code,tt2312312,won,false,false,false,
"I, Leonardo: A Journey of the Mind",tt0326960,nominated,false,false,false,
Texaco Star Theater: Opening Night,tt0446049,nominated,false,false,false,
The Barbara Walters Summer Special,tt0326459,won,false,false,false,
Over Easy,tt0207913,nominated,false,false,false,
Screenwriters: Word Into Image,tt2355152,nominated,false,false,false,
King Penguin: Stranded Beyond the Falklands,tt2378104,nominated,false,false,false,
Mario Lanza: The American Caruso,tt1065096,nominated,false,false,false,
The Making of Gandhi: Mr. Attenborough and Mr. Gandhi,tt2378126,nominated,false,false,false,
Rocky Mountain Holiday with John Denver and the Muppets,tt0395739,nominated,false,false,false,
Rock 'n' Roll Tonite,tt0251966,nominated,false,false,false,
The Life and Adventures of Nicholas Nickleby,tt0082660,won,false,false,false,
To Serve Them All My Days,tt0080298,nominated,false,false,false,
The Eddie Rabbit Special,tt2385526,nominated,false,false,false,
Star of the Family,tt0083484,nominated,false,false,false,
The Member of the Wedding,tt0174017,nominated,false,false,false,
It Takes Two,tt0083431,nominated,false,false,false,
Sound Festival,tt2384996,nominated,false,false,false,
"Motown 25: Yesterday, Today, Forever",tt0250595,won,false,false,false,
The 37th Annual Tony Awards,tt1047436,nominated,false,false,false,
The Kennedy Center Honors: A Celebration of the Performing Arts,tt0319667,nominated,false,false,false,
David Frost Presents: The Fourth International Guinness Book of World Records,tt2385530,nominated,false,false,false,
The Jeffersons,tt0072519,won,false,false,false,
Archie Bunker's Place,tt0078562,nominated,false,false,false,
Drop-Out Father,tt0083855,nominated,false,false,false,
Rage of Angels,tt0086168,nominated,false,false,false,
My Smurfy Valentine,tt1205598,nominated,false,false,false,
Perry Como's Kraft Music Hall,tt0040048,won,false,false,false,
The Power and the Glory,tt0054561,nominated,false,false,false,
Theatre '62,tt2199914,nominated,false,false,false,
Naked City,tt0051297,won,false,false,false,
Ben Casey,tt0054519,nominated,false,false,false,
Wagon Train,tt0050073,nominated,false,false,false,
The Ernie Kovacs Show,tt1218020,won,false,false,false,
Arsenic & Old Lace,tt0595267,nominated,false,false,false,
The Judy Garland Show,tt0307039,nominated,false,false,false,
Bus Stop,tt0054525,nominated,false,false,false,
U.S. #1: American Profile,tt2210326,nominated,false,false,false,
Winston Churchill: The Valiant Years,tt0053548,won,false,false,false,
Alcoa Premiere,tt0054513,nominated,false,false,false,
The Dick Powell Theatre,tt0054532,nominated,false,false,false,
Purex Summer Specials,tt0307811,won,false,false,false,
Calendar,tt1090860,nominated,false,false,false,
The Verdict Is Yours,tt0051326,nominated,false,false,false,
The Garry Moore Show,tt0051276,won,false,false,false,
Here's Edie,tt1549854,nominated,false,false,false,
Yves Montand on Broadway,tt0898956,nominated,false,false,false,
"1, 2, 3 Go",tt0054509,nominated,false,false,false,
The Shari Lewis Show,tt0165595,nominated,false,false,false,
Update,tt1091146,nominated,false,false,false,
David Brinkley's Journal,tt1498952,won,false,false,false,
ABC Close-Up!,tt0925316,nominated,false,false,false,
Howard K. Smith,tt0310468,nominated,false,false,false,
The Bob Newhart Show,tt0054522,won,false,false,false,
"Car 54, Where Are You?",tt0054528,nominated,false,false,false,
Hazel,tt0054545,nominated,false,false,false,
The Andy Griffith Show,tt0053479,nominated,true,false,false,
Douglas Edwards with the News,tt0927228,nominated,false,false,false,
Eichmann Trial,tt0284082,nominated,false,false,false,
Eyewitness to History,tt0346258,nominated,false,false,false,
Leonard Bernstein and the New York Philharmonic in Japan,tt0345564,won,false,false,false,
Directions,tt0314998,nominated,false,false,false,
NBC Television Opera Theatre,tt0346348,nominated,false,false,false,
Chun King Chow Mein Hour,tt2190080,nominated,false,false,false,
Vincent Van Gogh: A Self-Portrait,tt2190082,won,false,false,false,
Victoria Regina,tt0055598,won,false,false,false,
Celebration,tt0330129,won,false,false,false,
Sixty Years of Seduction,tt0338439,nominated,false,false,false,
The Tim Conway Show,tt0080294,nominated,false,false,false,
A Whale for the Killing,tt0083322,nominated,false,false,false,
The Women's Room,tt0081771,nominated,false,false,false,
Madame X,tt0082695,won,false,false,false,
Father Damien: The Leper Priest,tt0080590,nominated,false,false,false,
The Jayne Mansfield Story,tt0080947,nominated,false,false,false,
A Bayou Legend,tt0343414,nominated,false,false,false,
Command Performance: The Stars Salute the President,tt0343544,nominated,false,false,false,
Diana,tt0343590,nominated,false,false,false,
The 35th Annual Tony Awards,tt0324955,nominated,false,false,false,
The Osmond Family Christmas Special,tt0344164,nominated,false,false,false,
Peter and Paul,tt0082900,won,false,false,false,
Marilyn: The Untold Story,tt0081126,nominated,false,false,false,
The Diary of Anne Frank,tt0080625,nominated,false,false,false,
Masada,tt0081900,won,false,false,false,
Homeward Bound,tt0080885,nominated,false,false,false,
Buck Rogers in the 25th Century,tt0078579,won,false,false,false,
Linda in Wonderland,tt0082663,won,false,false,false,
Omnibus,tt0276374,nominated,false,false,false,
Stand by Your Man,tt0083121,nominated,false,false,false,
The Magic of David Copperfield III: Levitating Ferrari,tt0293372,nominated,false,false,false,
All Commercials... A Steve Martin Special,tt0343362,nominated,false,false,false,
The Way They Were,tt0344545,nominated,false,false,false,
John Denver with His Special Guest George Burns: Two of a Kind,tt0343867,won,false,false,false,
San Francisco Symphony Inaugural Gala,tt0344296,nominated,false,false,false,
Spring in San Francisco,tt0344373,nominated,false,false,false,
Live from Studio 8H: An Evening with Jerome Robbins,tt0343988,won,false,false,false,
Kenny Rogers' America,tt0343925,nominated,false,false,false,
The People vs. Jean Harris,tt0082895,nominated,false,false,false,
"Life Is a Circus, Charlie Brown",tt0173983,won,false,false,false,
Bugs Bunny: All American Hero,tt0155573,nominated,false,false,false,
Faeries,tt0192008,nominated,false,false,false,
Gnomes,tt0343727,nominated,false,false,false,
"It's Magic, Charlie Brown",tt0082570,nominated,false,false,false,
East of Eden,tt0083409,won,false,false,false,
The Gangster Chronicles,tt0081867,won,false,false,false,
Good Time Harry,tt0080224,nominated,false,false,false,
The 53rd Annual Academy Awards,tt0343339,won,false,false,false,
Donahue and Kids,tt0343605,won,false,false,false,
Emmet Otter's Jug-Band Christmas,tt0075988,nominated,false,false,false,
Paddington Bear,tt0343288,nominated,false,false,false,
The Legend of Sleepy Hollow,tt0079453,nominated,false,false,false,
Little Lord Fauntleroy,tt0081062,won,false,false,false,
Bitter Harvest,tt0082077,nominated,false,false,false,
Breaking Away,tt0080203,nominated,false,false,false,
Nero Wolfe,tt0081906,nominated,false,false,false,
Shogun,tt0080274,won,false,false,false,
Beulah Land,tt0080197,nominated,false,false,false,
A Tale of Two Cities,tt0081595,nominated,false,false,false,
American Dream,tt0081826,nominated,false,false,false,
Kent State,tt0082608,won,false,false,false,
The Shadow Box,tt0081492,nominated,false,false,false,
The Kennedy Center Honors: A Celebration of the Performing Arts,tt0319665,won,false,false,false,
Musical Comedy Tonight II,tt0344088,nominated,false,false,false,
Playing for Time,tt0081344,won,true,false,false,
Fallen Angel,tt0082358,nominated,false,false,false,
Murder in Texas,tt0082780,won,false,false,false,
The Best Little Girl in the World,tt0082062,nominated,false,false,false,
Evita Peron,tt0082347,won,false,false,false,
A Rumor of War,tt0081443,nominated,false,false,false,
A Time for Miracles,tt0081634,nominated,false,false,false,
Baby Comes Home,tt0080405,nominated,false,false,false,
Dial 'M' for Murder,tt0082265,nominated,false,false,false,
The Bunker,tt0082114,nominated,false,false,false,
The Killing of Randy Webster,tt0082615,nominated,false,false,false,
Word of Honor,tt0083340,nominated,false,false,false,
Freebie and the Bean,tt0080218,nominated,false,false,false,
Cosmos,tt0081846,won,false,false,false,
Rhapsody and Song: A Tribute to George Gershwin,tt0345859,won,false,false,false,
Crazy Times,tt0082211,nominated,false,false,false,
Meeting of Minds,tt0075536,won,false,false,false,
Profile: Lillian Hellman,tt0343293,nominated,false,false,false,
The Body Human: The Bionic Breakthrough,tt0344945,won,false,false,false,
Making 'M*A*S*H',tt0344019,nominated,false,false,false,
Starring Katharine Hepburn,tt0083123,nominated,false,false,false,
The Body Human: The Sexes II,tt0344946,nominated,false,false,false,
Tinker Tailor Soldier Spy,tt0080297,nominated,false,false,false,
Lily: Sold Out,tt0195026,won,false,false,false,
AFI Life Achievement Award: A Tribute to Fred Astaire,tt0262744,nominated,false,false,false,
Perry Como's Christmas in the Holy Land,tt0284391,won,false,false,false,
John Schneider: Back Home,tt0343869,nominated,false,false,false,
The Tom and Dick Smothers Brothers Special I,tt0344479,nominated,false,false,false,
WKRP in Cincinnati,tt0077097,won,false,false,false,
The Flintstones' New Neighbors,tt0299890,nominated,false,false,false,
The Girl on the Edge of Town,tt0219044,nominated,false,false,false,
Westinghouse Desilu Playhouse,tt0051328,won,false,false,false,
77 Sunset Strip,tt0051247,nominated,false,false,false,
The Lawless Years,tt0052484,nominated,false,false,false,
Squaw Valley 1960: VIII Winter Olympics,tt2243214,won,false,false,false,
Startime,tt0052511,nominated,false,false,false,
The Untouchables,tt0052522,won,false,false,false,
General Electric Theater,tt0045395,nominated,false,false,false,
The Huckleberry Hound Show,tt0051283,won,false,false,false,
Mr. Wizard,tt0043244,nominated,false,false,false,
Quick Draw McGraw,tt0244156,nominated,false,false,false,
Leonard Bernstein and the New York Philharmonic in Moscow,tt0345565,won,false,false,false,
The Green Pastures,tt2243224,nominated,false,false,false,
The Revlon Revue,tt0053531,won,false,false,false,
Another Evening with Fred Astaire,tt0326732,nominated,false,false,false,
Playhouse 90,tt0048893,won,false,false,false,
The DuPont Show of the Month,tt0050013,nominated,false,false,false,
The Moon and Sixpence,tt0053079,nominated,false,false,false,
Art Carney Special,tt1199576,won,false,false,false,
Chet Huntley Reporting,tt0135082,nominated,false,false,false,
Journey to Understanding,tt2243240,nominated,false,false,false,
The Twentieth Century,tt0050072,won,false,false,false,
Meet the Press with Chuck Todd,tt0149490,nominated,false,false,false,
Small World,tt1645570,nominated,false,false,false,
The Fabulous Fifties,tt0053808,won,false,false,false,
The Jack Benny Program,tt0042116,won,false,false,false,
The Ballad of Louie the Louse,tt1201034,nominated,false,false,false,
The Twilight Zone,tt0052520,won,true,true,false,
The 3rd Barry Manilow Special,tt0329959,won,false,false,false,
The Muppets Go Hollywood,tt0329401,nominated,false,false,false,
Friendly Fire,tt0079177,won,false,false,false,
A Fire in the Sky,tt0077553,nominated,false,false,false,
Ike: The War Years,tt0078628,nominated,false,false,false,
The Winds of Kitty Hawk,tt0078496,won,false,false,false,
A Christmas to Remember,tt0077333,nominated,false,false,false,
Cinderella at the Palace,tt0328957,won,false,false,false,
Vega$,tt0077093,nominated,false,false,false,
The Triangle Factory Fire Scandal,tt0080048,won,false,false,false,
You Can't Take It with You,tt0195426,won,false,false,false,
A Salute to American Imagination,tt0329562,nominated,false,false,false,
Mourning Becomes Electra,tt0212678,nominated,false,false,false,
Backstairs at the White House,tt0078565,won,false,false,false,
Elvis,tt0079103,nominated,false,false,false,
Lady of the House,tt0077828,nominated,false,false,false,
Steve & Eydie Celebrate Irving Berlin,tt0329641,won,false,false,false,
Perry Como's Early American Christmas,tt0330250,nominated,false,false,false,
Return Engagement,tt0078153,nominated,false,false,false,
Live Wednesday,tt0138960,won,false,false,false,
"The Lion, the Witch & the Wardrobe",tt0079474,won,false,false,false,
"Happy Birthday, Charlie Brown",tt0330368,nominated,false,false,false,
"You're the Greatest, Charlie Brown",tt0080161,nominated,false,false,false,
Studs Lonigan,tt0078696,won,false,false,false,
Blind Ambition,tt0078575,nominated,false,false,false,
Centennial,tt0076993,nominated,false,false,false,
Little Women,tt0078643,won,false,false,false,
The Mary Tyler Moore Hour,tt0078652,nominated,false,false,false,
Christmas Eve on Sesame Street,tt0331217,won,false,false,false,
A Special Sesame Street Christmas,tt0329634,nominated,false,false,false,
Benji's Very Own Christmas Story,tt0275225,nominated,true,false,false,
Rainbow,tt0078136,won,false,false,false,
Barnaby Jones,tt0069557,nominated,false,false,false,
Mork & Mindy,tt0077053,nominated,false,false,false,
Arthur Fiedler: Just Call Me Maestro,tt0330006,nominated,false,false,false,
Shirley MacLaine at the Lido,tt0330885,nominated,false,false,false,
Edward the King,tt0072925,won,false,false,false,
Cher... and Other Fantasies,tt0328948,nominated,false,false,false,
The Corn Is Green,tt0079000,nominated,false,false,false,
The John Davidson Christmas Show,tt0330493,nominated,false,false,false,
Battlestar Galactica,tt0076984,won,false,false,false,
Laverne & Shirley,tt0074016,nominated,false,false,false,
The White Shadow,tt0077101,won,false,false,false,
Les Miserables,tt0077936,nominated,false,false,false,
Silent Victory: The Kitty O'Neil Story,tt0079910,nominated,false,false,false,
The Paper Chase,tt0077058,nominated,false,false,false,
Dummy,tt0079088,nominated,false,false,false,
"First, You Cry",tt0077555,nominated,false,false,false,
Summer of My German Soldier,tt0078341,nominated,false,false,false,
The Jericho Mile,tt0079366,won,false,false,false,
Giulini's Beethoven's 9th Live: A Gift from Los Angeles,tt0330330,won,false,false,false,
Scared Straight!,tt0078205,won,false,false,false,
Who Are the DeBolts? and Where Did They Get Nineteen Kids?,tt0076918,won,false,false,false,
Baryshnikov at the White House,tt0330042,won,false,false,false,
The Body Human: The Sexes,tt0330074,nominated,false,false,false,
Roots: The Next Generations,tt0078678,won,false,false,false,
The Hal Linden Special,tt0330360,nominated,false,false,false,
The Word,tt0077104,nominated,false,false,false,
Dear Detective,tt0078595,nominated,false,false,false,
The 51st Annual Academy Awards,tt0299436,won,false,false,false,
The 33rd Annual Tony Awards,tt0328807,nominated,false,false,false,
The Scarlet Letter,tt0078683,won,false,false,false,
Liberace: A Valentine Special,tt0330561,nominated,false,false,false,
The Cheryl Ladd Special,tt0330142,nominated,false,false,false,
Stockard Channing in Just Friends,tt0078693,won,false,false,false,
A Pink Christmas,tt0330768,nominated,false,false,false,
Puff the Magic Dragon,tt0262711,nominated,false,false,false,
General Electric's All-Star Anniversary,tt0325452,nominated,false,false,false,
Rockette: A Holiday Tribute to Radio City Music Hall,tt0329548,nominated,false,false,false,
The Music for UNICEF Concert: A Gift of Song,tt0329115,nominated,false,false,false,
The Television Annual: 1978/1979,tt0329662,nominated,false,false,false,
Twelfth Night,tt0125568,won,false,false,false,
